Sahip,Koşu,1.,2.,3.,4.,5.,1.%,2.%,3.%,4.%,5.%
KENAN AKGÜL,130.0,8.0,12.0,12.0,7.0,10.0,6.0,9.0,9.0,5.0,8.0
BEKİR ÖZDİKER,140.0,8.0,9.0,12.0,12.0,14.0,6.0,6.0,9.0,9.0,10.0
MEHMET DEMİR,140.0,8.0,14.0,14.0,7.0,12.0,6.0,10.0,10.0,5.0,9.0
SEDAT GÖNÜLTAŞ,133.0,8.0,13.0,14.0,13.0,12.0,6.0,10.0,11.0,10.0,9.0
EMRE ŞAHİN,144.0,8.0,16.0,16.0,19.0,13.0,6.0,11.0,11.0,13.0,9.0
MİRAÇ ÇAĞKAN AKIN,141.0,8.0,13.0,17.0,12.0,14.0,6.0,9.0,12.0,9.0,10.0
DALYAN PAMUKCİ,130.0,8.0,12.0,7.0,9.0,15.0,6.0,9.0,5.0,7.0,12.0
KAMİL TURAN,145.0,8.0,9.0,10.0,11.0,24.0,6.0,6.0,7.0,8.0,17.0
OKTAY KARAOĞLU,129.0,8.0,7.0,10.0,13.0,8.0,6.0,5.0,8.0,10.0,6.0
HALUK VEFA ERSÖZ,124.0,8.0,17.0,15.0,15.0,15.0,6.0,14.0,12.0,12.0,12.0
HALİL TOYDEMİR,136.0,8.0,6.0,11.0,11.0,17.0,6.0,4.0,8.0,8.0,12.0
MÜJDAT ERTOP,129.0,8.0,21.0,13.0,7.0,16.0,6.0,16.0,10.0,5.0,12.0
TAYLAN DEMİR,138.0,8.0,17.0,22.0,14.0,14.0,6.0,12.0,16.0,10.0,10.0
İBRAHİM ÇIKIN,170.0,8.0,13.0,11.0,15.0,21.0,5.0,8.0,6.0,9.0,12.0
A.TURGUT DİNÇER,175.0,8.0,19.0,15.0,23.0,16.0,5.0,11.0,9.0,13.0,9.0
CELANİ YILDIRIM,163.0,8.0,11.0,19.0,11.0,18.0,5.0,7.0,12.0,7.0,11.0
FEVZİ AKTUNALI,162.0,8.0,9.0,8.0,12.0,8.0,5.0,6.0,5.0,7.0,5.0
GÜRAY ADIŞEN,164.0,8.0,14.0,21.0,15.0,22.0,5.0,9.0,13.0,9.0,13.0
H.İBRAHİM BOZKURT,163.0,8.0,18.0,26.0,16.0,13.0,5.0,11.0,16.0,10.0,8.0
HAVVA TUMBUL,169.0,8.0,15.0,18.0,15.0,15.0,5.0,9.0,11.0,9.0,9.0
Ş.BEHİCE TORUNLU,166.0,8.0,18.0,12.0,13.0,15.0,5.0,11.0,7.0,8.0,9.0
NEDİM ŞENGÜL,171.0,8.0,18.0,16.0,14.0,13.0,5.0,11.0,9.0,8.0,8.0
TÜLİN BEYDİLİ ÖZKAN,164.0,8.0,16.0,16.0,8.0,14.0,5.0,10.0,10.0,5.0,9.0
YAVUZ TOPÇU,169.0,8.0,6.0,12.0,16.0,15.0,5.0,4.0,7.0,9.0,9.0
OZAN YILMAZ,177.0,8.0,14.0,18.0,28.0,22.0,5.0,8.0,10.0,16.0,12.0
GÜNDÜZ GÜNDOĞDU,147.0,8.0,8.0,10.0,14.0,8.0,5.0,5.0,7.0,10.0,5.0
ÖMER BULUT,175.0,8.0,15.0,10.0,13.0,15.0,5.0,9.0,6.0,7.0,9.0
ZİYA PÖGE,165.0,8.0,17.0,21.0,15.0,18.0,5.0,10.0,13.0,9.0,11.0
BAHAR BAŞ,160.0,8.0,9.0,16.0,13.0,23.0,5.0,6.0,10.0,8.0,14.0
M.ÖNDER ÜLGENALP,175.0,8.0,18.0,14.0,27.0,12.0,5.0,10.0,8.0,15.0,7.0
ŞEHABETTİN DOYAN,170.0,8.0,13.0,13.0,12.0,26.0,5.0,8.0,8.0,7.0,15.0
SEDAT DEMİR,148.0,8.0,16.0,21.0,17.0,15.0,5.0,11.0,14.0,11.0,10.0
BURHAN İLGÜN,178.0,8.0,16.0,21.0,11.0,13.0,4.0,9.0,12.0,6.0,7.0
ERHAN ÖZKAN,215.0,8.0,15.0,28.0,11.0,14.0,4.0,7.0,13.0,5.0,7.0
BİLAL EMİROĞLU,195.0,8.0,17.0,17.0,18.0,21.0,4.0,9.0,9.0,9.0,11.0
ALİ POLAT,204.0,8.0,14.0,20.0,15.0,17.0,4.0,7.0,10.0,7.0,8.0
FERHAT YAVAŞ,202.0,8.0,10.0,12.0,13.0,15.0,4.0,5.0,6.0,6.0,7.0
FUAT ŞİMŞEK,180.0,8.0,7.0,10.0,13.0,17.0,4.0,4.0,6.0,7.0,9.0
ERKAN DOĞAN,182.0,8.0,19.0,13.0,15.0,13.0,4.0,10.0,7.0,8.0,7.0
CELAL ÇANKAYA,256.0,8.0,15.0,19.0,17.0,21.0,3.0,6.0,7.0,7.0,8.0
SAMİ BARIŞ ÇAKMAK,14.0,7.0,1.0,0.0,2.0,2.0,50.0,7.0,0.0,14.0,14.0
OKAN ÖZDEMİR,17.0,7.0,3.0,2.0,1.0,1.0,41.0,18.0,12.0,6.0,6.0
CEM DİLER,19.0,7.0,0.0,0.0,0.0,2.0,37.0,0.0,0.0,0.0,11.0
NİHAT DERİN,21.0,7.0,4.0,3.0,1.0,2.0,33.0,19.0,14.0,5.0,10.0
EMRE KOÇ,21.0,7.0,4.0,2.0,1.0,1.0,33.0,19.0,10.0,5.0,5.0
KIVILCIM ŞEN,21.0,7.0,5.0,3.0,2.0,2.0,33.0,24.0,14.0,10.0,10.0
YILDIZ DUMAN,27.0,7.0,8.0,2.0,2.0,3.0,26.0,30.0,7.0,7.0,11.0
ORHAN ARSLANTÜRK,27.0,7.0,3.0,0.0,1.0,5.0,26.0,11.0,0.0,4.0,19.0
GAMZE YILDIZHAN,27.0,7.0,3.0,2.0,1.0,3.0,26.0,11.0,7.0,4.0,11.0
SERKAN SABUNCUOĞLU,28.0,7.0,0.0,3.0,4.0,2.0,25.0,0.0,11.0,14.0,7.0
ÖZGÜR TANİYİT,29.0,7.0,2.0,1.0,0.0,1.0,24.0,7.0,3.0,0.0,3.0
MELTEM PALIT,29.0,7.0,4.0,0.0,1.0,1.0,24.0,14.0,0.0,3.0,3.0
E. ÖZGÜR KÖROĞLU,29.0,7.0,2.0,6.0,2.0,3.0,24.0,7.0,21.0,7.0,10.0
ŞEVKİ BALCI,31.0,7.0,4.0,2.0,0.0,4.0,23.0,13.0,6.0,0.0,13.0
HAKAN ERDEMİR,32.0,7.0,0.0,2.0,0.0,1.0,22.0,0.0,6.0,0.0,3.0
ELİYA ALHARAL,34.0,7.0,1.0,2.0,3.0,2.0,21.0,3.0,6.0,9.0,6.0
YAVUZ YILMAZ,33.0,7.0,2.0,4.0,1.0,3.0,21.0,6.0,12.0,3.0,9.0
MELİS SELÇUKOĞLU,33.0,7.0,6.0,4.0,2.0,2.0,21.0,18.0,12.0,6.0,6.0
ELİF ÖZFIRAT,34.0,7.0,5.0,1.0,3.0,2.0,21.0,15.0,3.0,9.0,6.0
ELÇİN DOĞAN KURU,33.0,7.0,10.0,4.0,5.0,1.0,21.0,30.0,12.0,15.0,3.0
ERKAN GÜNÖNÜ,37.0,7.0,2.0,5.0,1.0,0.0,19.0,5.0,14.0,3.0,0.0
EMRAH KAYAR,36.0,7.0,4.0,7.0,3.0,4.0,19.0,11.0,19.0,8.0,11.0
ÜNAL ERKAN,38.0,7.0,3.0,5.0,7.0,6.0,18.0,8.0,13.0,18.0,16.0
NEVZAT KARAGÖZOĞLU,39.0,7.0,7.0,2.0,2.0,4.0,18.0,18.0,5.0,5.0,10.0
H.FAHİMAN ERYÜRÜK,38.0,7.0,7.0,4.0,2.0,7.0,18.0,18.0,11.0,5.0,18.0
MUSTAFA İZCANKURTARAN,39.0,7.0,4.0,3.0,1.0,3.0,18.0,10.0,8.0,3.0,8.0
ERMAN AYDEMİR,38.0,7.0,7.0,8.0,7.0,2.0,18.0,18.0,21.0,18.0,5.0
EREN ATALAN,41.0,7.0,3.0,3.0,3.0,0.0,17.0,7.0,7.0,7.0,0.0
MERT GÜRDAL,41.0,7.0,6.0,4.0,12.0,5.0,17.0,15.0,10.0,29.0,12.0
HALEF TEKTAŞ,41.0,7.0,3.0,3.0,0.0,3.0,17.0,7.0,7.0,0.0,7.0
GÖKHAN GÜL,41.0,7.0,5.0,5.0,6.0,4.0,17.0,12.0,12.0,15.0,10.0
ALİ YAVUZ,41.0,7.0,3.0,4.0,10.0,8.0,17.0,7.0,10.0,24.0,20.0
AYFER GEÇGEL,41.0,7.0,3.0,8.0,4.0,3.0,17.0,7.0,20.0,10.0,7.0
AKIN ULUSOY,41.0,7.0,3.0,5.0,8.0,5.0,17.0,7.0,12.0,20.0,12.0
KAYHAN ÖZCAN,43.0,7.0,3.0,2.0,6.0,3.0,16.0,7.0,5.0,14.0,7.0
MUSTAFA GÜMÜŞBAŞ,44.0,7.0,8.0,9.0,7.0,5.0,16.0,18.0,20.0,16.0,11.0
YILDIRIM SERT,45.0,7.0,3.0,4.0,1.0,7.0,16.0,7.0,9.0,2.0,16.0
SESİL H. TOPÇU,43.0,7.0,3.0,7.0,5.0,6.0,16.0,7.0,16.0,12.0,14.0
TURAN TÜRERAY,46.0,7.0,2.0,7.0,3.0,9.0,15.0,4.0,15.0,7.0,20.0
MUHAMMET ÖZTÜRK,47.0,7.0,1.0,3.0,3.0,4.0,15.0,2.0,6.0,6.0,9.0
YAĞIZ KÜÇÜKEMRE,47.0,7.0,2.0,6.0,1.0,8.0,15.0,4.0,13.0,2.0,17.0
ERDAL SERVET ÇETİNKAYA,48.0,7.0,4.0,4.0,5.0,4.0,15.0,8.0,8.0,10.0,8.0
ALİ SERKAN DEMLİ,48.0,7.0,4.0,6.0,6.0,5.0,15.0,8.0,12.0,12.0,10.0
FIRAT GÖKHAN DOĞAN,48.0,7.0,11.0,4.0,5.0,5.0,15.0,23.0,8.0,10.0,10.0
MUZAFFER ŞİMŞEK,51.0,7.0,4.0,3.0,8.0,4.0,14.0,8.0,6.0,16.0,8.0
SACİT ÖZER,49.0,7.0,6.0,3.0,5.0,4.0,14.0,12.0,6.0,10.0,8.0
CİHAN ÖZGEN,54.0,7.0,5.0,3.0,5.0,4.0,13.0,9.0,6.0,9.0,7.0
MURAT ATLI,53.0,7.0,4.0,5.0,2.0,5.0,13.0,8.0,9.0,4.0,9.0
ONUR EKİCİ,54.0,7.0,6.0,7.0,6.0,6.0,13.0,11.0,13.0,11.0,11.0
OSMAN METO,55.0,7.0,7.0,5.0,4.0,3.0,13.0,13.0,9.0,7.0,5.0
MUSTAFA BALABAN,53.0,7.0,2.0,8.0,4.0,4.0,13.0,4.0,15.0,8.0,8.0
ERHAN YEMİŞÇİLER,54.0,7.0,1.0,3.0,6.0,2.0,13.0,2.0,6.0,11.0,4.0
NİLGÜL İPKİN,53.0,7.0,5.0,4.0,6.0,8.0,13.0,9.0,8.0,11.0,15.0
ŞAHİSMAİL ALTUNÖZ,53.0,7.0,5.0,4.0,6.0,7.0,13.0,9.0,8.0,11.0,13.0
NECLA AKDENİZ,55.0,7.0,7.0,8.0,8.0,1.0,13.0,13.0,15.0,15.0,2.0
İSMAİL KARAKEÇİLİ,55.0,7.0,7.0,7.0,6.0,2.0,13.0,13.0,13.0,11.0,4.0
EGE RAMAZAN KURU,52.0,7.0,10.0,6.0,6.0,6.0,13.0,19.0,12.0,12.0,12.0
SERHAT SUNA,52.0,7.0,10.0,3.0,3.0,9.0,13.0,19.0,6.0,6.0,17.0
GÜVEN YAVUZ,58.0,7.0,9.0,7.0,5.0,8.0,12.0,16.0,12.0,9.0,14.0
TOLGA ALKAN,60.0,7.0,5.0,4.0,4.0,3.0,12.0,8.0,7.0,7.0,5.0
ÖZEN KARATAŞ,57.0,7.0,8.0,6.0,4.0,5.0,12.0,14.0,11.0,7.0,9.0
GÖZDE ECE DAĞTEKİN,56.0,7.0,4.0,4.0,4.0,5.0,12.0,7.0,7.0,7.0,9.0
SEBAHADDİN KAMBER,56.0,7.0,5.0,7.0,6.0,8.0,12.0,9.0,12.0,11.0,14.0
ABDULKADİR YAVUZASLAN,57.0,7.0,2.0,9.0,7.0,10.0,12.0,4.0,16.0,12.0,18.0
HAYRİ YILDIZ,58.0,7.0,5.0,4.0,2.0,5.0,12.0,9.0,7.0,3.0,9.0
KEREM GÜLMEZ,64.0,7.0,3.0,7.0,2.0,1.0,11.0,5.0,11.0,3.0,2.0
MEHMET KORKMAZ,65.0,7.0,4.0,2.0,7.0,5.0,11.0,6.0,3.0,11.0,8.0
İSMAİL KAVUŞAN,64.0,7.0,6.0,8.0,7.0,4.0,11.0,9.0,12.0,11.0,6.0
MEHMET AKDOĞAN,62.0,7.0,6.0,5.0,1.0,7.0,11.0,10.0,8.0,2.0,11.0
MURAT DIRAGUMANDAN,64.0,7.0,11.0,8.0,8.0,4.0,11.0,17.0,12.0,12.0,6.0
FENER BARLIK,63.0,7.0,8.0,14.0,10.0,7.0,11.0,13.0,22.0,16.0,11.0
OZAN BİNGÖL YURTSEVER,66.0,7.0,12.0,7.0,6.0,9.0,11.0,18.0,11.0,9.0,14.0
HÜSEYİN KEDİK,62.0,7.0,6.0,8.0,7.0,8.0,11.0,10.0,13.0,11.0,13.0
GÜLRU TURCAN,62.0,7.0,9.0,10.0,8.0,3.0,11.0,15.0,16.0,13.0,5.0
NURAY TEMİZKAN,65.0,7.0,5.0,6.0,7.0,6.0,11.0,8.0,9.0,11.0,9.0
HAKAN BARIŞ,61.0,7.0,8.0,10.0,6.0,5.0,11.0,13.0,16.0,10.0,8.0
MEHMET KAHRAMAN,65.0,7.0,5.0,7.0,7.0,10.0,11.0,8.0,11.0,11.0,15.0
FİKRET TOKGÖZ,71.0,7.0,5.0,3.0,11.0,5.0,10.0,7.0,4.0,15.0,7.0
FERİDUN ATAĞAN,67.0,7.0,11.0,7.0,7.0,2.0,10.0,16.0,10.0,10.0,3.0
M.SABİH BOZKIR,70.0,7.0,3.0,4.0,2.0,7.0,10.0,4.0,6.0,3.0,10.0
MUSTAFA POLAT,69.0,7.0,4.0,0.0,2.0,3.0,10.0,6.0,0.0,3.0,4.0
SEDAT AKSÜYEK,72.0,7.0,13.0,9.0,8.0,4.0,10.0,18.0,12.0,11.0,6.0
MURAT CAN TÜRKSEV,71.0,7.0,11.0,9.0,8.0,9.0,10.0,15.0,13.0,11.0,13.0
OSMAN KARAOĞLAN,71.0,7.0,2.0,10.0,6.0,4.0,10.0,3.0,14.0,8.0,6.0
AHMET CELEP,67.0,7.0,11.0,11.0,8.0,5.0,10.0,16.0,16.0,12.0,7.0
TUĞÇE CANPOLAT,69.0,7.0,8.0,8.0,7.0,5.0,10.0,12.0,12.0,10.0,7.0
SERVAN ŞİMŞEK,70.0,7.0,9.0,3.0,7.0,5.0,10.0,13.0,4.0,10.0,7.0
AYLA KOZAN,73.0,7.0,10.0,9.0,7.0,12.0,10.0,14.0,12.0,10.0,16.0
ABDÜLKERİM BENGİ,74.0,7.0,8.0,8.0,9.0,9.0,9.0,11.0,11.0,12.0,12.0
ALP AKALP,80.0,7.0,6.0,7.0,8.0,6.0,9.0,8.0,9.0,10.0,8.0
ERDAL KATİPOĞLU,79.0,7.0,4.0,3.0,2.0,4.0,9.0,5.0,4.0,3.0,5.0
KAMİL ONAT,77.0,7.0,6.0,3.0,4.0,3.0,9.0,8.0,4.0,5.0,4.0
RAMAZAN MERMERDAŞ,81.0,7.0,13.0,6.0,6.0,8.0,9.0,16.0,7.0,7.0,10.0
SONER YAĞIZ,76.0,7.0,9.0,12.0,4.0,7.0,9.0,12.0,16.0,5.0,9.0
ZAFER DURA,79.0,7.0,2.0,6.0,6.0,3.0,9.0,3.0,8.0,8.0,4.0
ALPASLAN BULGURCUOĞLU,77.0,7.0,7.0,7.0,13.0,5.0,9.0,9.0,9.0,17.0,6.0
MEHMET DİRİK,78.0,7.0,5.0,11.0,6.0,8.0,9.0,6.0,14.0,8.0,10.0
HÜLYA ZENCİR,80.0,7.0,7.0,12.0,17.0,12.0,9.0,9.0,15.0,21.0,15.0
CAN ARTAM,78.0,7.0,9.0,3.0,6.0,4.0,9.0,12.0,4.0,8.0,5.0
İLHAN DİN,74.0,7.0,5.0,10.0,10.0,7.0,9.0,7.0,14.0,14.0,9.0
A.ERTAN ERKEKOĞLU,78.0,7.0,9.0,5.0,7.0,6.0,9.0,12.0,6.0,9.0,8.0
BARIŞ ÖPÇİN,81.0,7.0,0.0,8.0,3.0,9.0,9.0,0.0,10.0,4.0,11.0
ATİYE HÜLYA OBDAN,77.0,7.0,7.0,6.0,7.0,10.0,9.0,9.0,8.0,9.0,13.0
AHMET ÖZKAN,79.0,7.0,5.0,13.0,11.0,10.0,9.0,6.0,16.0,14.0,13.0
SERDA TANDOĞAN KURU,82.0,7.0,6.0,8.0,10.0,8.0,9.0,7.0,10.0,12.0,10.0
ELVİRA KAPLAN,81.0,7.0,8.0,4.0,9.0,5.0,9.0,10.0,5.0,11.0,6.0
ÇİĞDEM ZURNACI,74.0,7.0,8.0,9.0,7.0,8.0,9.0,11.0,12.0,9.0,11.0
YASİN MIZRAK,77.0,7.0,10.0,5.0,15.0,9.0,9.0,13.0,6.0,19.0,12.0
ONUR YEŞİLYAPRAK,81.0,7.0,11.0,10.0,15.0,7.0,9.0,14.0,12.0,19.0,9.0
ERSEN BÜYÜKTÜRKLER,77.0,7.0,8.0,8.0,13.0,7.0,9.0,10.0,10.0,17.0,9.0
UMUT ERKULU,82.0,7.0,11.0,9.0,13.0,6.0,9.0,13.0,11.0,16.0,7.0
AYDAN BİLMEN,88.0,7.0,5.0,6.0,4.0,9.0,8.0,6.0,7.0,5.0,10.0
CAHİT UYAR,83.0,7.0,11.0,13.0,6.0,8.0,8.0,13.0,16.0,7.0,10.0
CELAL KUMOVA,92.0,7.0,6.0,14.0,7.0,6.0,8.0,7.0,15.0,8.0,7.0
Ö.TURGAY ULÇAY,84.0,7.0,6.0,11.0,3.0,10.0,8.0,7.0,13.0,4.0,12.0
ŞENOL ŞEN,91.0,7.0,8.0,10.0,11.0,9.0,8.0,9.0,11.0,12.0,10.0
KEMAL BAYCAN,86.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,9.0
NURHAN TÜGELAY,90.0,7.0,8.0,8.0,16.0,11.0,8.0,9.0,9.0,18.0,12.0
ORHAN TÖRELİ,90.0,7.0,10.0,6.0,4.0,7.0,8.0,11.0,7.0,4.0,8.0
NECMETTİN DEĞERLİ,86.0,7.0,9.0,5.0,8.0,5.0,8.0,10.0,6.0,9.0,6.0
RAMAZAN GÜNAYDIN,90.0,7.0,3.0,5.0,5.0,10.0,8.0,3.0,6.0,6.0,11.0
VEYSİ KABAL,90.0,7.0,7.0,7.0,12.0,13.0,8.0,8.0,8.0,13.0,14.0
ZAFER EKİNCİ,86.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,7.0,9.0,8.0
EVREN ŞENGEL,85.0,7.0,12.0,9.0,8.0,10.0,8.0,14.0,11.0,9.0,12.0
VEDAT SÖNMEZ,88.0,7.0,14.0,7.0,13.0,10.0,8.0,16.0,8.0,15.0,11.0
MEHMET YİĞİT ALP,84.0,7.0,8.0,10.0,5.0,8.0,8.0,10.0,12.0,6.0,10.0
MURAT AKKILIÇ,91.0,7.0,11.0,8.0,11.0,11.0,8.0,12.0,9.0,12.0,12.0
GÖKHAN EZER,87.0,7.0,12.0,4.0,9.0,9.0,8.0,14.0,5.0,10.0,10.0
AHMET KAYABAŞI,91.0,7.0,8.0,6.0,10.0,7.0,8.0,9.0,7.0,11.0,8.0
NESLİŞAH U. EVLİYAZADE EKMEKÇİ,86.0,7.0,11.0,12.0,7.0,10.0,8.0,13.0,14.0,8.0,12.0
MÜSLÜM ŞİMŞEK,92.0,7.0,17.0,15.0,12.0,11.0,8.0,18.0,16.0,13.0,12.0
İSMAİL ARCA,90.0,7.0,8.0,4.0,7.0,8.0,8.0,9.0,4.0,8.0,9.0
MERTCAN KARAGÜL,90.0,7.0,10.0,10.0,3.0,9.0,8.0,11.0,11.0,3.0,10.0
MEHMET TOPCU,89.0,7.0,7.0,3.0,4.0,13.0,8.0,8.0,3.0,4.0,15.0
ASLI SADIKOĞLU,86.0,7.0,10.0,14.0,9.0,5.0,8.0,12.0,16.0,10.0,6.0
TUNCAY PALIT,89.0,7.0,12.0,14.0,8.0,12.0,8.0,13.0,16.0,9.0,13.0
HASAN KARAKEÇİ,88.0,7.0,11.0,13.0,8.0,8.0,8.0,12.0,15.0,9.0,9.0
ÖZGÜR KAHRAMAN,86.0,7.0,9.0,3.0,9.0,13.0,8.0,10.0,3.0,10.0,15.0
CUMHUR ÇİNPOLAT,107.0,7.0,5.0,12.0,7.0,10.0,7.0,5.0,11.0,7.0,9.0
EMİNE GÜNER,104.0,7.0,4.0,8.0,7.0,17.0,7.0,4.0,8.0,7.0,16.0
ERDAL KURDU,107.0,7.0,10.0,20.0,12.0,11.0,7.0,9.0,19.0,11.0,10.0
F.ŞENER ŞAŞAL,100.0,7.0,11.0,8.0,12.0,5.0,7.0,11.0,8.0,12.0,5.0
H.ÇINAR ATAGÜN,107.0,7.0,11.0,8.0,6.0,9.0,7.0,10.0,7.0,6.0,8.0
HASAN BOLAT,107.0,7.0,9.0,8.0,9.0,16.0,7.0,8.0,7.0,8.0,15.0
NECDET GÜVEN,100.0,7.0,11.0,7.0,10.0,11.0,7.0,11.0,7.0,10.0,11.0
ORHAN ÇELİKKILIÇLAR,100.0,7.0,8.0,11.0,14.0,9.0,7.0,8.0,11.0,14.0,9.0
ORHAN TÜN,103.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0
AKIN OĞUZ DİNÇ,105.0,7.0,12.0,17.0,12.0,8.0,7.0,11.0,16.0,11.0,8.0
KAYA KAHRAMAN,103.0,7.0,4.0,8.0,8.0,11.0,7.0,4.0,8.0,8.0,11.0
ADNAN BALKAYA,104.0,7.0,5.0,8.0,5.0,8.0,7.0,5.0,8.0,5.0,8.0
CENK KILIÇ,98.0,7.0,7.0,9.0,17.0,5.0,7.0,7.0,9.0,17.0,5.0
ULUÇ Y. ARDAHAN,98.0,7.0,13.0,13.0,9.0,8.0,7.0,13.0,13.0,9.0,8.0
MEHTAP KURTGÖZ,102.0,7.0,12.0,9.0,8.0,9.0,7.0,12.0,9.0,8.0,9.0
HALİL YAPRAK,97.0,7.0,5.0,7.0,4.0,13.0,7.0,5.0,7.0,4.0,13.0
İPEK ERDEN,103.0,7.0,5.0,5.0,14.0,11.0,7.0,5.0,5.0,14.0,11.0
SALİH DOĞAN,94.0,7.0,16.0,10.0,13.0,7.0,7.0,17.0,11.0,14.0,7.0
MULLA ÇİFTÇİ,102.0,7.0,9.0,10.0,11.0,14.0,7.0,9.0,10.0,11.0,14.0
İBRAHİM HALİL YILDIZSOY,94.0,7.0,7.0,4.0,11.0,3.0,7.0,7.0,4.0,12.0,3.0
ŞEVKET ALTUNIŞIK,98.0,7.0,10.0,10.0,6.0,14.0,7.0,10.0,10.0,6.0,14.0
SELHATTİN KURT,95.0,7.0,4.0,7.0,10.0,8.0,7.0,4.0,7.0,11.0,8.0
CELİL İYİDOĞAN,105.0,7.0,6.0,14.0,15.0,12.0,7.0,6.0,13.0,14.0,11.0
MUSTAFA ÖZYAZICI,95.0,7.0,16.0,10.0,14.0,6.0,7.0,17.0,11.0,15.0,6.0
ÖMER ARSLAN,105.0,7.0,7.0,7.0,10.0,9.0,7.0,7.0,7.0,10.0,9.0
RAMAZAN YILMAZ,103.0,7.0,16.0,11.0,10.0,11.0,7.0,16.0,11.0,10.0,11.0
İLKER GÜNEY,126.0,7.0,7.0,5.0,15.0,14.0,6.0,6.0,4.0,12.0,11.0
A.DOĞAN ÜNLÜ,115.0,7.0,12.0,6.0,19.0,16.0,6.0,10.0,5.0,17.0,14.0
BÜLENT MAT,120.0,7.0,13.0,10.0,10.0,6.0,6.0,11.0,8.0,8.0,5.0
HALİL KAN,125.0,7.0,5.0,9.0,10.0,13.0,6.0,4.0,7.0,8.0,10.0
ŞENOL MUSLU,127.0,7.0,5.0,7.0,19.0,7.0,6.0,4.0,6.0,15.0,6.0
ÖMER ÜNSAL,115.0,7.0,8.0,8.0,8.0,10.0,6.0,7.0,7.0,7.0,9.0
MEHMET GÜLAYDIN,114.0,7.0,11.0,17.0,14.0,18.0,6.0,10.0,15.0,12.0,16.0
Y.DEMİR TOKDEMİR,115.0,7.0,5.0,7.0,9.0,13.0,6.0,4.0,6.0,8.0,11.0
YÜCEL ERSARAÇ,115.0,7.0,8.0,4.0,6.0,12.0,6.0,7.0,3.0,5.0,10.0
YURDAGÜL ÜLGEN,111.0,7.0,5.0,11.0,7.0,7.0,6.0,5.0,10.0,6.0,6.0
MAHMUT PARILDAR,111.0,7.0,0.0,10.0,12.0,7.0,6.0,0.0,9.0,11.0,6.0
ARKAN YAŞAR,117.0,7.0,12.0,5.0,4.0,11.0,6.0,10.0,4.0,3.0,9.0
ZAHİDE YILDIZ,127.0,7.0,11.0,17.0,7.0,19.0,6.0,9.0,13.0,6.0,15.0
MUSTAFA ÖZSARI,120.0,7.0,10.0,14.0,17.0,12.0,6.0,8.0,12.0,14.0,10.0
ÇAĞLAR ÖZDİL,126.0,7.0,11.0,15.0,15.0,9.0,6.0,9.0,12.0,12.0,7.0
SUAT TOPÇU,113.0,7.0,4.0,9.0,14.0,20.0,6.0,4.0,8.0,12.0,18.0
AHMET SAMİ COŞKUN,123.0,7.0,13.0,8.0,8.0,14.0,6.0,11.0,7.0,7.0,11.0
RAMAZAN ZENGER,126.0,7.0,11.0,17.0,9.0,19.0,6.0,9.0,13.0,7.0,15.0
SALİH SARIOĞLU,120.0,7.0,11.0,17.0,8.0,10.0,6.0,9.0,14.0,7.0,8.0
MEHMET TOY,124.0,7.0,14.0,14.0,8.0,13.0,6.0,11.0,11.0,6.0,10.0
MURAT ÇİZİK,108.0,7.0,11.0,4.0,14.0,13.0,6.0,10.0,4.0,13.0,12.0
LEVENT DEMİR,113.0,7.0,9.0,7.0,11.0,11.0,6.0,8.0,6.0,10.0,10.0
ABDULLAH AKALP,145.0,7.0,8.0,14.0,14.0,18.0,5.0,6.0,10.0,10.0,12.0
CEMAL BULAKOĞLU,129.0,7.0,16.0,13.0,12.0,8.0,5.0,12.0,10.0,9.0,6.0
E.FİKRİ YURTER,155.0,7.0,9.0,23.0,15.0,19.0,5.0,6.0,15.0,10.0,12.0
FARUK DEMİRKOL,152.0,7.0,12.0,23.0,6.0,23.0,5.0,8.0,15.0,4.0,15.0
H.İSMAİL HAZAR,153.0,7.0,12.0,8.0,12.0,15.0,5.0,8.0,5.0,8.0,10.0
MEHMET DEMİR,147.0,7.0,8.0,10.0,18.0,13.0,5.0,5.0,7.0,12.0,9.0
H.NUSRET DERRE,153.0,7.0,13.0,10.0,10.0,19.0,5.0,8.0,7.0,7.0,12.0
TİMUR İLHAN,135.0,7.0,6.0,15.0,7.0,14.0,5.0,4.0,11.0,5.0,10.0
YAVUZ YILDIZ,155.0,7.0,10.0,14.0,15.0,13.0,5.0,6.0,9.0,10.0,8.0
İBRAHİM ATAK,138.0,7.0,8.0,10.0,16.0,18.0,5.0,6.0,7.0,12.0,13.0
HASAN KAYA,130.0,7.0,10.0,15.0,16.0,27.0,5.0,8.0,12.0,12.0,21.0
RECEP İNCESU,147.0,7.0,8.0,13.0,9.0,13.0,5.0,5.0,9.0,6.0,9.0
FUAT KARATOPRAK,152.0,7.0,19.0,17.0,20.0,9.0,5.0,12.0,11.0,13.0,6.0
H.BARIŞ EMRAH,131.0,7.0,13.0,16.0,10.0,17.0,5.0,10.0,12.0,8.0,13.0
EYYÜP AYDINLIKTA,139.0,7.0,8.0,15.0,17.0,17.0,5.0,6.0,11.0,12.0,12.0
İSMET ÖZER,186.0,7.0,18.0,26.0,15.0,30.0,4.0,10.0,14.0,8.0,16.0
